EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,CAP_SOCIAL,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,OBJETIVO
1183031.832,35167359.06,51269328.74,707607.7679999999,1656832.543,6726231.179,66729181.37,936655.1131,6030876.107000001,13234595.4,5287911.938999999,-3466392.2539999997,206185641.5,320071439.9,44818652.06,34236884.96,Aceptado
381805.10799999995,17761778.27,18092420.3,915420.0504,250934.8656,6092932.717999999,29977242.64,,4353747.338,7890356.522999999,7062841.765,,,,12320326.45,16540253.31,Aceptado
337080.5162,15633773.78,6326719.524,687288.9332,1041485.147,3174673.913,14589573.63,159021.96,216372.8128,600640.9817,6945125.692000001,-155249.937,128339700.8,23336813.96,22908067.09,,Aceptado
291634.1607,1099177.721,154751.8303,203213.8193,803090.2928,-446831.09,836145.2399,152664.9313,,4058134.3310000002,,1173115.555,11472879.73,10388998.29,,,Aceptado
4451367.985,17541479.83,2820403.583,16955230.19,3457757.9469999997,-8916084.6,31715671.24,49478.56121,,,5762973.563999999,-2176445.111,137829295.6,265711479.3,,14668767.78,Aceptado
157371.0513,6443650.839,838408.2103,113830.2272,274878.1267,-2388044.5330000003,6671411.12,272844.1205,1247672.874,3234612.716,9065592.599,-418790.4538,33897855.33,9811878.29,13066115.82,8261739.38,Aceptado
705072.1373,10158576.68,301743.7508,,1546253.563,-10160584.56,3104538.3639999996,169800.6456,63782.37003,,14742834.01,34517.23179,70308863.67,46862943.7,7849452.342999999,22729767.07,Aceptado
1527529.3290000001,24977275.41,43149263.25,1429377.384,1115847.7340000002,5547571.14,52368060.38,,10809346.22,5984195.978999999,9543699.027999999,-7018039.641,143122023.0,313956244.7,14256455.03,15028767.92,Aceptado
1194005.598,1965402.739,1625250.9309999999,80136.73511000001,301135.0478,-2690557.4910000004,4423804.88,81113.38674,1079231.442,8630166.707999999,-10074593.97,-598.501554,13912295.51,19275562.53,7825364.962,9034996.797,Aceptado
,10603.32261,757.917224,45197.83809,294976.7914,5264293.521000001,6002.708731000001,20118.61477,1081.896373,38454.599389999996,-12350108.02,,713388.3919,1066734.445,234342.833,,Aceptado
,3783344.1769999997,21394197.89,140181.3194,,5178987.526000001,12432389.51,179450.9502,6751583.955,2525885.4,7356554.087,-3370107.106,92892801.57,23628487.33,4723805.531,4668309.698,Aceptado
1067444.0320000001,5980217.869,3940216.332,747940.1652,,-46249.92766,7904979.057,113281.1008,486872.9056,1706509.487,-1329889.961,269052.2349,73908326.95,48669069.18,17685193.09,19872972.53,Aceptado
339243.0436,896722.2441,2697927.9760000003,442520.3301,291047.6255,6752195.387,5545786.703,85116.7427,147805.7323,1907120.937,-11075312.12,-117420.8102,,8078802.847999999,5467119.905,11179245.87,Aceptado
100880.8817,5057781.81,10876802.91,718372.3432,109185.5426,,24028155.06,287298.8947,4241739.565,1158055.065,,-6678371.717999999,18841020.65,25235236.39,6862036.032000001,3647537.09,Aceptado
1440017.635,79100864.59,,,1872793.5880000002,,,740609.9982,8894339.262,5140185.908,22565487.58,-4282346.833000001,419575942.6,640302050.2,88361916.88,56333426.01,Aceptado
220522.1783,1113353.648,650976.2709,485961.9185,1223086.058,-299349.4766,3656535.559,74965.69591000001,663370.0373,31016.522310000004,,-2816704.09,61256346.9,15719882.52,1375322.414,2718598.925,Aceptado
2308882.971,3489032.251,19215.84548,471164.7373,774501.2309,-13347377.06,1113514.07,155583.696,1075799.4209999999,2382351.437,-202025.1046,759855.8692,25535557.26,11527367.69,7936713.748,5258583.36,Aceptado
36422102.86,,3602644.0239999997,4960647.761,5743910.457,-15165375.6,,829871.5797,6670058.896000001,4177754.017,22150424.67,,458587562.0,283096175.9,56747496.66,34958825.2,Aceptado
50545.45568,3311789.959,7403982.87,124564.04800000001,,7842166.824,5225039.601,302505.5006,898234.0281,2373952.297,-1987995.072,-4891743.48,10371289.74,23603439.99,3638811.5939999996,5016974.73,Aceptado
9892289.265,22669622.06,31491965.28,168278.8475,,-846906.4223,33347778.1,197429.792,5333446.791999999,23684350.94,-3112374.41,,,191206217.2,19502994.44,30679214.83,Aceptado
668139.8244,7820490.873,,128147.5206,1718156.5869999998,7253290.575,38977639.82,578341.129,9739888.49,,,-6158914.739,169252591.2,320937910.4,14512186.05,12370425.29,Aceptado
938641.0825,49538619.96,21731584.61,7135952.084,724075.8038,2764520.098,83640351.81,265836.5437,2920980.588,171332.3458,16759060.77,-3824275.23,276597801.2,,50000107.24,30145589.72,Aceptado
,,8149328.802,844402.5249,,6027899.79,19153418.83,379623.0636,837010.3553,1236365.746,4583370.227,-4578180.175,35528904.89,47368282.38,,,Aceptado
1186483.596,28427258.13,30270333.75,2410457.086,1043439.6209999999,5530516.832,,1539114.1409999998,11672390.12,5435749.177999999,15132918.03,-6236892.031,,,5630232.932,10555613.24,Aceptado
626971.4634,13018939.77,21249518.51,899792.3419,1013528.9920000001,6903396.495,36330457.94,407454.7524,1146232.576,3241982.825,5273096.977,-941924.3524,165525052.8,,26046254.81,25294183.92,Aceptado
20962.897390000002,1880776.717,20472710.71,36095.19013,139714.6454,8773674.765,15041831.44,93127.73397,323226.7031,1068586.57,-3277996.764,-5659759.892999999,28963006.08,23302447.13,5984376.886,7410550.137999999,Aceptado
423169.5743,3866492.9930000002,561301.7718,5265214.597,2685415.653,1042957.0290000001,4115110.626,183922.5839,1578622.169,238393.6099,,-835672.5407,57122823.38,19562594.26,3353754.7989999996,4710393.775,Aceptado
348909.4071,21142524.78,2770968.715,835784.6917,859865.7712,-2669577.519,32172927.63,269408.6804,2936137.066,2227186.825,12631592.99,-4818331.677,82716777.16,104440339.0,11951596.5,12969428.92,Sospechoso
844284.1827,,2607621.36,1673767.233,3686304.77,-3604620.542,,45494.23962,,16099.227380000002,5681816.581,,118079112.4,145669821.5,,8749891.718,Aceptado
187530.68600000002,1138752.49,70076.61851,65940.18575,128055.9495,-2027742.93,479654.5675,124115.4936,60704.38197,3479228.6360000004,-8306334.3270000005,701928.2599,4570292.412,3755591.725,4710963.01,5976661.119,Aceptado
160497.2602,10718824.99,,747857.0574,696606.3455,8952493.226,50008154.05,796862.3945,5971673.166,17436526.05,-9914473.468,-5844463.092999999,33173273.05,128694289.2,13075432.08,16731041.74,Aceptado
107699.2514,46325.02059,996439.952,79302.14761,1522569.13,6618657.907000001,417944.4346,48828.04541,641814.3,2251723.259,,-338260.8763,8065254.654,12885918.02,827501.3479,1808274.6090000002,Aceptado
465044.4776,11067846.46,,25495.40796,59552.399410000005,-2700934.265,6863682.766,588201.7846,763599.5282,8716173.967,7514664.043,-555390.8121,40729555.29,12813169.42,18662128.57,15486166.78,Aceptado
2692409.8260000004,53835948.01,25758258.63,47129600.81,4204645.741,2329683.043,88252471.59,2937122.682,7286232.397999999,2657782.933,,-4862037.556,339836286.9,723779738.5,42586673.52,36375316.41,Aceptado
503288.7987,45008.3181,4687.604788000001,676322.3737,772348.1929,-1429681.514,58641.69511,74930.24951000001,29245.68755,781231.3411,-14915333.59,1167206.164,3865328.1580000003,1695785.6809999999,,3604989.5130000003,Aceptado
38870.343160000004,2076424.259,1570441.178,71215.82627,135035.1381,6303572.655,2050991.271,97338.76112000001,25787.56883,605187.5067,-2958932.7010000004,-1133526.193,10284878.62,,,9292634.173,Aceptado
87208.34522,836352.4174,,174691.4606,173589.5042,,672157.0532,129480.8104,232716.63199999998,,3252191.9480000003,-2668747.535,,,1118190.5320000001,,Aceptado
144588.0653,1829722.299,1568930.935,,1035162.1429999999,6679482.573,6428899.46,97709.37584,1104842.562,180489.2112,-5281666.066000001,-2144851.623,28299480.21,13347017.99,4614320.329,3410308.334,Aceptado
,,,1835194.955,,-2561349.648,8929357.579,290268.3127,8916952.351,595511.0884,8267338.543,-5191967.041,,68929935.78,3409511.605,,Sospechoso
,,,173247.9903,1346801.851,-10683104.01,173617.5612,84290.75253,249187.3926,530085.99,137536.7136,195491.4204,17055878.16,24126680.03,3199022.785,4342163.049,Aceptado
14521528.54,98500729.93,57938712.48,,4597112.6219999995,-4024888.466,123167271.6,13441545.24,28080488.88,6953840.237000001,31228554.02,,562943112.2,,,38911776.54,Aceptado
717906.0371,,28047.792269999998,829296.4029999999,471753.2194,-5378346.2129999995,850752.8113,,181996.3744,2476534.633,-7895664.828,722538.2547,6890916.734,7149460.565,4924477.794,6858876.9120000005,Aceptado
140197.3633,,10386.06588,,129053.1118,-7515076.801,,,1606595.042,20058.67658,11666997.49,-3432848.0710000005,8325008.012999999,1844811.3,55886.97953,,Aceptado
,26495701.81,20115140.65,3440355.683,1029317.782,1166448.494,55383144.77,402063.6143,4170231.3439999996,1597034.216,10493206.3,-4204680.216,171942742.2,146417354.2,28319064.24,24078475.41,Aceptado
4729057.85,761477.7547,731.1061599999999,560566.251,576990.9326,-14774949.73,53790.57757,,97323.22385,634633.3739,-2733898.102,1156850.047,10401171.85,4018367.693,3700501.631,5693528.445,Aceptado
28150.63378,2432645.206,12919315.89,222272.6651,779930.4093,8278047.706,10081444.38,178279.2449,4902091.448,310222.7504,5211790.671,-6578442.744,36274555.24,42235514.44,4933468.9969999995,1776235.999,Aceptado
45336.53065,9960545.553,1975648.1830000002,184615.8725,,4019456.327,,198660.6681,216896.5895,604184.7331,4193485.298,-3802003.7369999997,17342501.82,23599728.61,11812369.63,10289986.78,Aceptado
2615994.346,16625759.14,,625416.3829999999,636516.0555,-4572904.249,28248909.85,551790.3960000001,5238766.624,8476161.09,7853200.977000001,-1828273.6630000002,80409362.53,79416021.07,23530383.93,19268517.02,Aceptado
2554185.2369999997,2062833.5380000002,681409.4659999999,1705925.5180000002,,-2823909.963,4289698.112,323173.0684,2256784.786,6076712.7639999995,-5356567.799,-3193.3217870000003,34851118.83,21838820.82,2915159.848,5975693.325,Aceptado
687244.3435,1730222.985,775238.3365,931991.738,869003.8420000001,-1846513.6330000001,3563758.099,108053.4371,,573155.5809,-1016991.343,-1450847.642,21999972.0,25514129.03,4100431.268,5949279.268999999,Aceptado
170387.0407,290193.2636,326011.1477,44342.74261,76092.99501,2578072.286,369537.7871,67774.17457,545207.0253,,-6672109.417,,,,548512.7129,827395.2244,Aceptado
254357.5517,,,543768.6061,882735.5566,7329658.356000001,58680210.16,236921.7035,2645874.999,,3908168.915,-3181821.347,146436153.8,109263801.5,44761892.05,26859928.39,Aceptado
2109896.669,14964944.34,1199190.962,3087009.587,1114856.0320000001,-5581183.145,27148900.98,184379.1949,3079767.356,3993238.328,5905432.946,160989.5453,83804100.95,24185383.55,18324109.27,17691082.4,Aceptado
73807.63967,321649.0348,9606969.857,54813.195629999995,1330536.785,7943674.829,,81903.38117000001,1795751.6519999998,1524872.795,-4045001.6610000003,-1996909.395,29548752.0,23536204.09,3832238.483,,Aceptado
164533.0916,14063977.34,12970586.6,55817.769920000006,340368.7327,3309979.9669999997,,196526.1621,802189.4332,1878969.28,7739207.757,,,45714880.69,16870273.56,13924977.5,Aceptado
469587.1769,13319857.44,10597950.82,125780.4406,298098.6877,4490504.109,12307584.04,214031.2445,1068745.96,11330474.46,-2798101.058,625047.9378,36118234.66,15899818.43,29891131.57,,Aceptado
,1237742.865,676149.2118,,1142291.025,-3233452.588,1269066.253,194689.6034,622765.7954,2095075.889,,-323839.7791,26933864.31,20922561.4,3257788.6939999997,,Aceptado
,774687.8186,4419932.816000001,15277.69859,87900.96923,6638938.163,1450807.0990000002,69482.69393,17395.16053,,-16263496.22,930584.1235,7053032.581,5686097.052999999,13475497.15,,Aceptado
123327.01699999999,,607112.2652,20836.69236,,5411909.498,,,,3795586.74,-9076512.667000001,934301.9497,10389595.75,1349458.104,1728647.03,5205077.5139999995,Aceptado
480866.9924,1747693.6,9918540.385,155777.3004,1284288.045,4411635.32,5036768.212,39604.79617,250982.3659,594965.8864,-5621685.353999999,-2518767.515,39083990.32,121114085.0,7624501.333,,Aceptado
2352672.827,2267375.437,153636.689,,1754558.555,-10545464.34,2413741.05,277039.3356,2579980.443,3505346.7210000004,2506401.792,587532.1946,49772815.28,18035234.51,6905499.574,5070139.991,Aceptado
124754.4272,214395.8576,990237.7135,,353224.4606,5921304.46,711837.8026,17063.060830000002,3377.6499710000003,,-18052727.73,778046.2776,11694869.63,5819256.961,4320577.079,9040198.969,Aceptado
46633.26421,2554391.59,49570957.14,35403.86615,211854.3085,8824211.344,13709118.66,160165.9145,1115204.049,893624.2702,1809385.425,,60562637.91,22894995.98,9504786.844,8078213.116,Aceptado
66106.26609,2463688.387,,20741.47052,31069.073610000003,4869522.163,4507026.056,,8047.075644,1473949.382,,223379.9456,19356057.0,3955901.7460000003,12665878.98,16684133.64,Aceptado
,,218029.4704,,1555772.802,,1101317.081,164259.1555,555.613507,10200174.77,-15257801.22,1214190.523,30717456.96,2318415.8219999997,40852543.59,44228233.7,Aceptado
28304.348660000003,6369780.102999999,43003.47124,311810.9842,3314.854164,2915192.5039999997,987560.5346,475108.4915,32545.212819999997,,4850329.751,-4690571.423,531019.8936,2925484.1210000003,213471.9547,3666395.7339999997,Aceptado
194897.5554,2218836.193,271035.7536,,961929.5733,-2054662.185,2618430.775,,268109.3163,668816.9494,2074862.0359999998,573409.426,,11990772.1,12157009.83,9436287.184,Aceptado
355534.0413,30348.18842,764.417826,13456.49494,65997.1886,-8418968.627,9039.046817,37497.24069,5970.7964520000005,3814785.914,,1189985.24,814350.9037,864626.7502,1506936.2869999998,3343210.1119999997,Aceptado
6088771.432999999,74696132.68,2628334.111,,2805995.582,-13772646.73,73747252.89,279584.9515,6632472.407000001,,27100495.11,-3145294.88,396476980.5,262724504.3,40619724.9,28023933.87,Aceptado
22558464.53,63055270.63,13062245.47,17299054.26,2577774.857,-10049100.04,56937945.51,1604591.619,8713180.39,8254182.437999999,15109955.81,-4813507.423,196298625.7,814069079.7,17445386.82,33378108.53,Aceptado
431709.2898,,,114612.8734,701629.8672,-2700095.943,,57357.5204,495068.5905,2618515.889,,379614.3765,,9008424.025,2326046.154,3640434.568,Aceptado
58770.189660000004,475219.2371,952737.8069,66795.48958,287813.0736,4945483.506,1543564.9340000001,74660.71097999999,259055.0782,,-490483.7953,-587477.1548,15508746.16,5117013.084,,,Aceptado
239552.6492,549558.3923,841402.0957,64243.04946,2124661.2830000003,1754782.657,836539.3284,108069.7145,52569.09016,5613411.484,-11894379.35,994509.2081,22181747.82,41977471.41,15479310.49,15714953.53,Aceptado
196335.8914,453599.4726,,4008.408094,129932.0672,-1928109.3280000002,292052.1213,32616.758339999997,326176.2226,1337196.8590000002,-692661.2814,-1203059.2659999998,14358292.78,7151937.932999999,1217459.8490000002,2227182.251,Aceptado
,18781881.61,23555043.69,2111584.475,,6448950.529,,683054.8747,3244251.58,13544431.11,-5252842.2069999995,-1255591.868,59408977.7,192319527.4,56620498.8,38750240.43,Aceptado
11158867.89,67573074.38,196504.8554,256453624.3,6409695.341,-14575804.12,33964072.64,1058871.1670000001,4578184.929,518892.5518,25796344.13,-204156.7003,311264685.4,184105482.8,,29377817.71,Aceptado
6629691.382999999,30318390.47,789683.4702,,420373.9145,-13424027.81,,468718.1275,1253227.544,5372635.324,11320877.15,172974.9758,84973274.39,35618134.8,25557239.12,27857450.56,Aceptado
485483.867,13949098.63,11176957.82,,1507545.175,5053887.834,25151742.14,333702.2504,1175153.707,1246534.189,10147413.31,-1156440.989,135606037.3,40369045.31,18971940.95,22661500.45,Aceptado
,4156815.895,7986518.426,47167.62425,36138.889189999994,4956035.771000001,5686250.029,,1257179.692,2953235.3789999997,1468359.2780000002,-2013811.4319999998,20439393.41,5148241.037,5607212.902000001,5644422.96,Aceptado
397306.6642,4534518.319,2902992.107,261608.38,597496.3772,,6289999.792,172102.8094,398022.323,870169.2236,7117932.393999999,-3744626.215,50946260.49,,1349341.465,7892151.819,Aceptado
96099.89955,630378.3549,5332914.242,11584.57415,281803.914,,713845.5918,304743.4709,456666.9569,7597315.676,-3415641.415,,15988918.76,5636967.615,8148745.204,6209372.437000001,Aceptado
1180334.687,2188725.6980000003,917475.1161,130181.9753,614327.2261,-2861997.943,,95217.06818999999,,5047854.745,945386.1041,1158087.1940000001,43511360.31,,5650280.529,10510539.13,Aceptado
2570815.109,1487857.733,433769.6326,185585.022,4699069.725,-10243228.99,762648.7338,260651.9781,1280172.037,4426191.047,7497786.145,1205428.01,185243486.9,8101737.69,13132221.39,8739751.478,Aceptado
,28478436.22,,,506641.6044,2369853.4480000003,,861194.9698,4946817.054,4257997.813999999,8917891.002999999,-4895938.5819999995,129888701.2,,27537465.37,25783805.76,Aceptado
877276.7894,,2974852.185,1708835.294,,-5022096.804,21160302.77,231284.6316,125816.8666,250503.2442,,-3384260.7819999997,55012049.35,43425283.76,16334471.04,28385963.09,Sospechoso
135115.2581,3115968.223,9072461.651,134444.7015,1035575.9820000001,5393185.317000001,,107310.2209,898667.6767,148148.1171,10579315.64,-4354966.098999999,98489995.87,28713211.61,2647509.784,5057447.0139999995,Aceptado
293569.6983,3407608.668,585077.6189,452390.1027,688102.2141,,1391965.532,87602.93355,87885.38472,119965.975,2632434.712,230337.799,37093618.89,8122955.418,6260904.789,8941995.738,Aceptado
187251.2393,7393451.562999999,6106831.227000001,,864402.0482,6144900.128,19687120.58,162381.7573,568324.7544,4681239.762,1312060.362,396076.8168,92945288.53,13719057.72,22766198.41,19355235.17,Aceptado
1621101.043,7600096.848999999,6326145.1729999995,1369854.1069999998,2651166.667,,12740727.7,64553.57867,,4024733.966,-14915725.11,1000520.012,60594088.44,147675684.7,48138134.93,48502500.9,Aceptado
79689.3787,7053480.337,3431608.403,436199.7284,717458.5778,3452497.017,14529152.96,63364.18425,1493036.574,17435.60947,12794294.7,-5978930.766,78540752.53,34309175.93,3870537.8210000005,4032202.939,Aceptado
8621.261859,26531.831990000002,,64481.0644,,8851644.516,2875257.3910000003,31887.0654,259142.2094,377831.4596,-18342467.51,-3004741.064,805844.4547,,1866062.381,795958.0668,Aceptado
39730.52319,4086781.955,,6988.483564,317417.7677,5683945.042,4342689.698,66274.46161,,1422626.148,,617301.1902,,4440159.133,12758986.14,,Aceptado
547990.4326,17728656.75,782961.7008,3205523.4080000003,836613.0228,-6056382.46,17281204.36,437642.1112,317297.6437,,13178132.35,-2529972.357,74723285.8,67482462.49,16789052.66,20914633.04,Aceptado
88272.66291,1331339.5520000001,25534171.08,4915.021274000001,5464.34361,8749308.931,4862053.705,428298.8348,,19134841.91,-11265608.92,-88264.16206,9285456.582,2385282.722,7185819.972999999,,Aceptado
,5591655.542,52045.0269,2048109.354,685785.4676,-4377592.49,5871880.259,,187144.0096,28347.64174,9262253.728,,,21412678.06,5405716.067000001,8942312.04,Aceptado
127060.4202,6158327.495,,17847.167709999998,1037346.4670000001,8306789.797,15983800.84,178590.3865,581773.8549,3901131.17,,,179557163.1,,12028418.59,18658095.03,Aceptado
,53737007.12,33803478.37,,1004954.551,3633633.922,75536621.47,,4350029.685,343854.33700000006,20971536.76,-7633254.13,230181034.7,442458369.3,29710356.46,26159694.72,Aceptado
338074.8547,587006.0804,46786.41352,168182.8412,,,986610.0297,,243352.3571,3374033.809,-5581920.61,608057.037,6560756.9629999995,3850949.731,2697632.705,4565628.326,Aceptado
682896.2823,26441320.12,44759861.98,416972.1598,2636736.095,7119788.824,39686799.79,1341558.7079999999,4124079.51,15382795.53,2853423.893,-2132316.345,189597494.2,,45471128.55,,Aceptado
29736.069689999997,83446.78417,3368.196607,29203.651830000003,183181.7474,48931.69639,24073.0433,19225.45591,,31466.50805,-8558306.241,,2373061.184,2652507.2369999997,891370.5442,,Aceptado
419079.8672,9071801.42,37541388.32,194868.7445,,7972697.557,22878214.61,192009.1913,1439376.731,3989460.152,,-1739546.115,122785611.2,59706741.38,21507227.43,21601097.11,Aceptado
1233604.65,15173564.68,6400738.384,5493906.993,4347464.6219999995,-291446.7571,21485521.86,667287.3133,6018855.057,1949003.9530000002,13030629.38,131734.9607,235349430.0,51756849.84,28339323.71,14922771.75,Aceptado
931959.8203,985991.5504,53335.9827,135111.281,,-9195395.258,745517.6640000001,47003.111260000005,457643.5104,1514858.6609999998,-5094615.371,425070.2923,11996876.36,7392417.416,2971857.5310000004,3784900.4189999998,Aceptado
335793.3422,3305407.05,7411049.094,35768.00047,905442.832,930786.2564,5192610.376,,,2804580.659,-1840156.001,-454015.2318,52401560.66,62578371.91,21897016.63,14918790.48,Aceptado
,25183129.85,9814039.269,685852.5584,914738.1316,-4798611.798,,408897.8672,3802492.999,9038300.313,6071217.322000001,-1002108.5909999999,,92150821.29,27040216.85,24994753.92,Aceptado
1880364.5969999998,43145506.83,,10334339.92,2132430.977,-10155246.96,,683118.7326,2260836.853,357000.2004,19495693.33,-5093847.031,,562283654.3,,26124701.18,Sospechoso
352426.9413,,45074634.25,1055314.152,,8170433.4860000005,90553509.25,,606781.6020000001,2985014.6580000003,6090125.16,-3930999.485,188624502.1,,48793086.03,,Aceptado
1196482.241,20882717.83,15416460.23,2181863.483,900585.8988,1478023.415,54396182.26,208126.3375,,1707441.6369999999,9512751.821,-4075007.005,132774996.4,96218524.78,27661852.76,15583247.48,Aceptado
283408.4063,14915354.23,88140754.78,66450.04457,1445741.315,8678665.663999999,39832636.63,379924.7113,567503.2034,7048844.525,259871.218,,265206992.4,107487179.9,94048453.72,51761107.79,Aceptado
1145828.685,10284697.97,1483132.229,,3604096.568,128971.9939,15589948.75,204730.7966,1044588.345,1564578.211,312833.0348,959787.054,101285871.2,,34773906.4,25471803.81,Aceptado
104220.0337,,11863030.65,1126796.771,625008.3732,7797722.891,,358946.1835,506518.2243,868529.7613,2497646.942,-4276713.785,48674780.62,65115706.5,16052878.16,,Aceptado
223668.2532,,6903113.784,,777190.542,437419.8979,13665062.98,421986.3766,,1269252.01,14864507.14,-5983344.502,81277992.51,84077498.05,5140456.671,7053987.617000001,Sospechoso
,15490247.86,899510.4695,11375061.45,,-6307335.458,24623163.8,115306.5069,641424.4281,590302.6943,639619.1599,,80395073.28,258875117.6,34857960.55,30304934.01,Aceptado
172034.8514,2649675.567,12824305.76,,336348.7245,8399640.785,16030380.17,,3429924.205,3407934.814,-12793910.92,-3708063.2939999998,15253165.12,24286930.04,9144554.835,5110158.012,Aceptado
1853788.064,8415974.568,2677286.945,711634.0183,2813814.0489999996,-5926890.86,4320095.129,155582.2612,883715.6062,1122617.575,7366908.145,1011922.69,164146917.2,,20811000.08,16668383.5,Aceptado
,,336577.6487,15358808.22,2207216.986,-3036454.401,,297667.7986,1577834.145,79309.6165,,-1609687.8059999999,73857128.39,28938659.93,6719315.253,6922957.097,Aceptado
207166.0531,171161.0816,178147.2535,411565.4616,140267.314,4603974.88,1286350.232,,29733.865560000002,211304.4706,-20343289.4,-625470.6059,1497730.5690000001,7620295.856000001,2808261.736,5041254.266,Aceptado
228426.4786,20173085.97,720869.1221,8538110.218,361678.9477,-492463.9653,27885399.83,190456.8787,607913.9993,,7718217.325,-4320563.414,35308905.56,47680714.29,,,Sospechoso
191009.3492,6344260.137999999,1374809.135,5264112.8319999995,,5756645.485,13679111.75,488179.2067,3825934.325,1328640.3390000002,1716045.994,-5446849.461,29915989.85,26412687.89,1315284.065,2403568.999,Aceptado
1004949.2159999999,4954579.67,10568706.19,479469.2144,1079392.399,5178427.883,15240528.9,80406.2682,,4644011.49,-7819268.75,-320439.9499,49495431.27,,,18441826.58,Aceptado
837408.8122,62859313.53,31255450.35,,,2047844.26,,575496.2763,,134021.1509,,-7268755.984,352523193.4,,59836771.18,37320875.87,Aceptado
,277779.6513,,9153.343247,77775.62235,1428582.56,882340.5458,72185.98941000001,69137.32514,170118.703,4425925.057,-4285827.158,17480354.66,11907048.63,963208.4734,2711938.8430000003,Aceptado
562649.3602,54189754.1,60382205.27,2680768.3419999997,297657.567,6602132.899,98313734.09,560063.7027,13983174.78,586253.4441,20035309.33,-8454482.49,,257653631.3,20062105.84,15106405.64,Aceptado
326523.4138,35275632.44,18782595.92,471351.984,650719.9071,1748015.7619999999,34950525.66,253393.0134,1533048.0769999998,434386.3637,,-4708617.631,185314263.0,82831301.7,21269788.58,,Aceptado
,164828.7559,30089.153960000003,334510.5663,208901.0865,-3128595.077,604542.2710000001,31937.54918,825498.0283,,,-291831.7639,,,1471941.128,1107393.455,Aceptado
795469.141,1431479.1,7241031.916,40790.688819999996,208502.6566,2769936.76,4366732.118,371060.0517,4938927.873,14671781.2,-6895316.48,-1995963.7959999999,15585312.76,15922350.97,,,Aceptado
162194.7727,4065594.893,1652523.148,731770.5038,456802.8811,3629869.9760000003,11748257.22,426593.6937,1376147.019,1064232.34,4431067.112,-4970650.713,35324638.2,25240243.17,3346749.751,4026645.86,Aceptado
,3661885.018,550840.4503,,1538449.958,-191732.3201,2229711.111,111928.3775,67023.61464,78997.91681,12487241.97,131299.074,93387114.46,9798340.347000001,,9482956.812,Aceptado
252673.7616,,15232617.91,1379345.9440000001,512779.0391,6664558.046,32941782.33,,5960413.768999999,878930.5315,5208701.697,-5832904.945,63471290.31,53888260.94,13294703.84,,Aceptado
3018561.889,25485881.84,,8041826.166,2638345.97,-5354282.653,25170534.15,192149.0874,3159611.3789999997,1785268.495,5625323.006,-2272561.944,103078594.8,212244718.2,15810915.71,21321574.41,Aceptado
1090095.739,23191570.05,31653977.1,1568911.741,,,48601051.91,303871.8828,2147199.754,4163452.771,742570.0553,-2135257.499,118942972.0,48240576.22,29900767.74,,Aceptado
531599.244,16930170.49,,,1320445.145,-1690023.875,13667745.8,478484.0946,2258506.455,,8036098.658,,72327734.75,129545861.3,15744714.13,12486813.49,Sospechoso
776960.8448,18600596.84,23779227.02,2168899.008,2925230.995,6554915.336,,189802.3057,520792.3669,1712691.0780000002,1737103.8190000001,-326919.2383,218806081.8,167899446.7,52217291.99,43855994.68,Aceptado
938180.5465,77855485.06,56767146.31,13447829.87,2444845.017,6201333.158,,771211.2333,5174015.016,452419.2097,22148069.71,-7923953.667,444647619.2,1088010625.0,33383092.02,37928190.41,Aceptado
225147.2504,3157049.277,936066.4757,401133.4149,124302.0564,3190120.5130000003,4699733.587,213077.4263,1114125.695,,2072535.644,-912541.9963,13786948.12,3210100.421,2641137.989,4372238.567,Aceptado
,12157682.98,7195087.595,309160.8512,64323.81592000001,,15702255.26,538881.9981,,1136617.098,7133603.125,-4965048.142,32248867.47,,13616665.94,14090633.37,Aceptado
,55414817.71,16414404.21,,1209143.221,-1479156.139,71175406.31,1757036.063,5548019.529,1010598.059,21097071.44,-7108371.465,189167321.9,480377026.4,29541879.74,,Aceptado
5309041.93,19011300.85,6365548.247,,3352848.6569999997,-4359966.103999999,,1255471.821,10674561.22,5760883.247,,-2154765.5209999997,120487042.3,134364376.4,10550778.83,11181849.61,Aceptado
287696.8121,8403091.43,7275051.212,84567.95947999999,1018132.073,1273628.668,12843015.94,105592.4658,1763590.4980000001,1707081.705,,-2061038.024,131475179.3,26351291.57,7362202.919,8925515.008,Aceptado
,12127483.39,1382610.239,4614035.762,1481257.0159999998,-996122.4082,21021460.25,225371.0473,2858250.874,2632697.77,4337360.647,,,24660571.69,14832571.91,,Aceptado
1213059.3909999998,27239741.73,7681039.708,2485145.331,3647919.1489999997,-2642597.744,24665273.36,211434.2496,1634816.9730000002,513872.6002,19606639.94,-425358.37899999996,321770431.6,61122912.69,18524636.28,24445812.33,Aceptado
,,11624347.69,923045.3168,1978102.685,,30128771.97,939611.7459999999,12928999.14,5214264.946,21187672.12,-2184264.7569999998,,51950771.41,15248510.44,,Aceptado
